Index,Intersection Name,Latitude,Longitude
13206,Monroe Avenue and Seventh Street,37.052412959029176,-120.84765425522244
13207,Monroe Avenue and Monroe Avenue,37.052412959029176,-120.84765425522244
13208,Cotton Road and Cotton Road,37.01288139866077,-120.82759851145748
13209,Cotton Road and Spruce Road,37.01288139866077,-120.82759851145748
13210,Truckee Drive and Redding Way,37.34745237704666,-120.62143877662476
13211,Truckee Drive and Truckee Drive,37.34895211730704,-120.62314824238781
13212,Truckee Drive and Truckee Drive,37.34745237704666,-120.62143877662476
13213,Truckee Drive and Arcata Way,37.34895211730704,-120.62314824238781
13214,Ione Street and Center Avenue,36.992747967242614,-120.62657047140759
13215,Ione Street and Dos Palos Avenue,36.99272932471932,-120.62280952122362
13216,Geer Avenue and Jade Lane,37.396986993015695,-120.84502267735952
13217,Geer Avenue and Geer Avenue,37.396986993015695,-120.84502267735952
13218,Williams Avenue and Lander Avenue,37.38977901511797,-120.85029540793428
13219,Williams Avenue and Williams Avenue,37.38977901511797,-120.85029540793428
13220,Swift Avenue and Linden Avenue,37.032786149528775,-120.68086692914278
13221,Swift Avenue and Denton & Leak Road,37.04006819065341,-120.68079883328879
13222,Conestoga Drive and Austin Avenue,37.31986568006838,-120.49501157762748
13223,Conestoga Drive and Conestoga Drive,37.31986568006838,-120.49501157762748
13224,Conestoga Drive and Baton Rouge Court,37.31985850527713,-120.49590568781879
13225,Conestoga Drive and Conestoga Drive,37.31985850527713,-120.49590568781879
13226,Brookdale Court and Brookdale Court,37.32209168522504,-120.44027311045993
13227,11Th Street and X Street,37.3017616061407,-120.50502610664823
13228,Olive Avenue and Dwight Way,37.39681912728172,-120.70483711333542
13229,Olive Avenue and Olive Avenue,37.39681912728172,-120.70483711333542
13230,Fourth Avenue and Van Clief Road,37.320216849183794,-120.83303959026357
13231,Fourth Avenue and Fourth Avenue,37.320216849183794,-120.83303959026357
13232,Santa Fe Drive and Santa Fe Drive,37.42671172597519,-120.67322326756222
13233,Tusky Avenue and Tusky Avenue,37.073024217782525,-120.84433936323735
13234,Tusky Avenue and Rose Avenue,37.07299975723637,-120.84518243611659
13235,Tusky Avenue and Rosalie Court,37.073024217782525,-120.84433936323735
13236,Wilson Road and Santa Fe Grade,37.13989656010796,-120.8695947226259
13237,Hammatt Avenue and Hammatt Avenue,37.378101954336366,-120.71426018165391
13238,Hammatt Avenue and Burgundy Drive,37.378101954336366,-120.71426018165391
13239,Villa Drive and Villa Drive,37.305073829151574,-120.4575671110058
13240,Villa Drive and Villa Court,37.305073829151574,-120.4575671110058
13241,Fifth Street and K Street,36.96672862981095,-120.65287431671365
13242,Fifth Street and L Street,36.96579934834098,-120.65361856956198
13243,Fifth Street and Fifth Street,36.96672862981095,-120.65287431671365
13244,Fifth Street and Fifth Street,36.96579934834098,-120.65361856956198
13245,Federal Way and Propeller Place,37.38196994193731,-120.56032054375692
13246,Federal Way and Federal Way,37.38196994193731,-120.56032054375692
13247,Primrose Avenue and Green Street,37.30266969975064,-120.45498990668816
13248,Noble Road and Noble Road,37.23834398376317,-121.00354877866091
13249,County Park and County Park,37.36011467188437,-120.57615263988305
13250,Sullivan Road and Sullivan Road,37.245757785795135,-121.01068309088716
13251,Sullivan Road and Sussex Drive,37.245757785795135,-121.01068309088716
13252,Leonard Avenue and Thomas Street,36.989050189216464,-120.62008732911372
13253,Leonard Avenue and Leonard Avenue,36.98818283635025,-120.62008771087999
13254,Leonard Avenue and Oliver Street,36.98818283635025,-120.62008771087999
13255,Fourth Street and Fourth Street,37.064248052966576,-120.84934045576041
13256,Fourth Street and G Street,37.064248052966576,-120.84934045576041
13257,Bedford Drive and Bedford Drive,37.312826623291706,-120.44853742379642
13258,Bedford Drive and Edmund Lane,37.312041132752675,-120.44854484165823
13259,Bedford Drive and Normandy Lane,37.312826623291706,-120.44853742379642
13260,Bedford Drive and Bedford Drive,37.312041132752675,-120.44854484165823
13261,Tammy Court and Spalding Court,37.331182544049284,-120.47759368761967
13262,Betten Street and Trailer Way,37.066410611058544,-120.86491061909187
13263,Betten Street and Watt Drive,37.066116900505,-120.86491673716223
13264,Betten Street and Betten Street,37.066410611058544,-120.86491061909187
13265,Winton Way and Winton Way,37.38070589921633,-120.61355721731391
13266,Winton Way and Doris Avenue,37.38070589921633,-120.61355721731391
13267,Oak Street and Merced Avenue,37.39579153211347,-120.7958910645654
13268,Oak Street and Oak Street,37.394391902981084,-120.79098387065764
13269,Bellevue Road and Sixth Street,37.360427602124716,-120.6089777210018
13270,Bellevue Road and Bellevue Road,37.360427602124716,-120.6089777210018
13271,Santa Nella Boulevard and Mccabe Road,37.115212190335406,-121.01546940593266
13272,Santa Nella Boulevard and 33,37.115212190335406,-121.01546940593266
13273,Santa Nella Boulevard and Plaza Drive,37.11188906248754,-121.01558887168835
13274,Santa Nella Boulevard and Santa Nella Boulevard,37.11188906248754,-121.01558887168835
13275,K Street and 6Th Street,37.289588409374495,-120.48833799567211
13276,K Street and 5Th Street,37.288590119044066,-120.4889087670679
13277,Carrie Court and Oregon Avenue,37.36945486009198,-120.6232373258521
13278,Test Cell Court and Zeppelin Drive,37.360340330014516,-120.56061962965936
13279,Test Cell Court and Decoy Avenue,37.360340330014516,-120.56061962965936
13280,Castle Wood Avenue and Castle Drive,37.358162600267825,-120.58079552329012
13281,Castle Wood Avenue and Castle Wood Avenue,37.358162600267825,-120.58079552329012
13282,Walnutwood Court and Beechwood Drive,37.07753495264663,-120.8411927984409
13283,Walnutwood Court and Walnutwood Court,37.07753495264663,-120.8411927984409
13284,Redwood Avenue and Sixth Street,37.35744316075638,-120.60792742064831
13285,Redwood Avenue and Redwood Avenue,37.35702984070228,-120.60969493258798
13286,Redwood Avenue and Seventh Street,37.35702984070228,-120.60969493258798
13287,Redwood Avenue and Redwood Avenue,37.35744316075638,-120.60792742064831
13288,Blue Oak Avenue and White Birch Drive,37.327458703756236,-120.53136121567918
13289,99 and 99,37.351451594737966,-120.6236995669069
13290,Bay Street and Azusa Road,37.04806725286127,-120.63002306389087
13291,Brant Drive and Brant Drive,37.060307121366534,-120.81524477508681
13292,Brant Drive and Canvasback Drive,37.060307121366534,-120.81524477508681
13293,Arguello Drive and Campos Court,37.28327251675972,-120.32158927204851
13294,Arguello Drive and Arguello Drive,37.28327251675972,-120.32158927204851
13295,G Street and La Purisima Street,37.2783493794145,-120.48211929368229
13296,G Street and La Purisima Street,37.2783493794145,-120.48211929368229
13297,G Street and Sonoma Street,37.27766350408769,-120.4821143372693
13298,G Street and G Street,37.2783493794145,-120.48211929368229
13299,G Street and Sonoma Street,37.27766350408769,-120.4821143372693
13300,G Street and G Street,37.27766350408769,-120.4821143372693
13301,Sanders Court and Castellana Street,37.07291549165089,-120.81941023301283
13302,Pepper Street and Bradbury Road,37.44827744476296,-120.72169656943375
13303,Pepper Street and Pepper Street,37.44827744476296,-120.72169656943375
13304,Robin Drive and Finch Court,37.337181007725995,-120.46056269216452
13305,Robin Drive and Robin Court,37.33718694586281,-120.46153345310933
13306,Robin Drive and Robin Drive,37.337181007725995,-120.46056269216452
13307,Jennifer Court and Letteau Avenue,37.4340480169734,-120.78487468134978
13308,Brookdale Drive and Cherokee Avenue,37.32091659629781,-120.46072881011874
13309,Brookdale Drive and Brookdale Drive,37.32091659629781,-120.46072881011874
13310,33 and Marshall Road,37.13703929587606,-121.01472934381664
13311,33 and 33,37.13703929587606,-121.01472934381664
13312,El Portal Drive and Wawona Court,37.326306336039565,-120.46435431065663
13313,El Portal Drive and El Portal Drive,37.326306336039565,-120.46435431065663
13314,Mills Street and Division Street,37.28944325371563,-120.31873346205913
13315,Mills Street and Mills Street,37.28944325371563,-120.31873346205913
13316,Mills Street and Brodrick Avenue,37.28944325371563,-120.31873346205913
13317,Mills Street and Santa Fe Drive,37.28871999093057,-120.31968223495069
13318,Skylark Court and Skylark Street,37.28573397397226,-120.48212737469379
13319,Skylark Court and G Street,37.28573397397226,-120.48212737469379
13320,F Street and 22Nd Street,37.3030346106843,-120.47125881570487
13321,F Street and F Street,37.3030346106843,-120.47125881570487
13322,F Street and 23Rd Street,37.30398475291093,-120.47070490791758
13323,Mercedes Avenue and Mercedes Avenue,37.411138159005766,-120.65413210862025
13324,Mercedes Avenue and Santa Fe Drive,37.411138159005766,-120.65413210862025
13325,El Capitan Avenue and Olive Avenue,37.31846833583763,-120.46581266962333
13326,El Capitan Avenue and El Capitan Court,37.31757761767865,-120.46640110902965
13327,El Capitan Avenue and El Capitan Avenue,37.31757761767865,-120.46640110902965
13328,Santa Maria Avenue and Esplanade Drive,37.33142163895353,-120.4999896878383
13329,Santa Maria Avenue and El Redondo Drive,37.32901441704358,-120.49892444194096
13330,99 and South Avenue,37.42605849212631,-120.77124423806067
13331,Second Avenue and Mcconnell Road,37.4193852667567,-120.71323913417922
13332,Second Avenue and Pepper Street,37.41936242316775,-120.72221965038834
13333,20Th Street and D Street,37.299969784760854,-120.46949631604839
13334,20Th Street and 20Th Street,37.299969784760854,-120.46949631604839
13335,Vine Circle and Mitchell Lane,37.35420670338787,-120.62102231463484
13336,Vine Circle and Vine Street,37.35420670338787,-120.62102231463484
13337,First Street and First Street,37.357451603469016,-120.59832812115164
13338,First Street and Center Street,37.357451603469016,-120.59832812115164
13339,Almond Avenue and Central Avenue,37.38206298401047,-120.64993684202463
13340,Almond Avenue and Cressey Way,37.38207064918197,-120.66808692784323
13341,Almond Avenue and Almond Avenue,37.38206298401047,-120.64993684202463
13342,Constitution Court and Liberty Court,37.30201067632669,-120.50809803013476
13343,Constitution Court and Heritage Drive,37.301252647188676,-120.50812201533329
13344,Constitution Court and Constitution Court,37.30201067632669,-120.50809803013476
13345,La Grange Road and Henderson Road,37.52801900281628,-120.42957950228147
13346,La Grange Road and La Grange Road,37.52801900281628,-120.42957950228147
13347,La Grange Road and La Grange Road,37.53607798286335,-120.42805333108478
13348,Center Street and Alabama Street,37.357947942837804,-120.59924398316578
13349,Center Street and Center Street,37.357947942837804,-120.59924398316578
13350,F Street and F Street,37.38228877423827,-120.73291353984688
13351,F Street and Bridgeport Avenue,37.38228877423827,-120.73291353984688
13352,Driftwood Avenue and Ailanthus Avenue,37.430058355137376,-120.78830031640281
13353,Driftwood Avenue and Driftwood Court,37.430058355137376,-120.78830031640281
13354,18Th Street and 18Th Street,37.29904796075468,-120.47357750961916
13355,18Th Street and F Street,37.29904796075468,-120.47357750961916
13356,33 and Shain Avenue,36.967382719402906,-120.63554965151732
13357,33 and Christian Avenue,36.97459360040819,-120.63554993860721
13358,33 and 33,36.967382719402906,-120.63554965151732
13359,33 and Elgin Avenue,36.97459360040819,-120.63554993860721
13360,Santa Barbara Street and Santa Barbara Street,37.076343491260765,-120.84489256568851
13361,Santa Barbara Street and Cottonwood Drive,37.076343491260765,-120.84489256568851
13362,Lander Avenue and August Avenue,37.41871772720862,-120.849923304342
13363,Lander Avenue and 165,37.41871772720862,-120.849923304342
13364,Brownell Avenue and Fortuna Avenue,37.357658764136296,-120.5935356034597
13365,Brownell Avenue and Elberta Avenue,37.358562347326504,-120.59354361722325
13366,Brownell Avenue and Brownell Avenue,37.357658764136296,-120.5935356034597
13367,Brownell Avenue and Brownell Avenue,37.358562347326504,-120.59354361722325
13368,Wedge Court and Club Drive,37.37143836726548,-120.4615884995479
13369,Kates Court and Tricia Drive,37.40151171715666,-120.85711764519769
13370,River Road and Cemetery Road,37.34618657507037,-120.92376984865273
13371,River Road and River Road,37.34618657507037,-120.92376984865273
13372,Marguerite Street and Golden Gate Avenue,36.98671736827472,-120.62777530385527
13373,Marguerite Street and Marguerite Street,36.98673790308023,-120.62907974109343
13374,Marguerite Street and California Avenue,36.98673790308023,-120.62907974109343
13375,Marguerite Street and Marguerite Street,36.98671736827472,-120.62777530385527
13376,Tyler Road and Tyler Road,37.27693121724592,-120.46978420164464
13377,Moran Avenue and Station Avenue,37.3094482942066,-120.58623228860723
13378,Moran Avenue and Moran Avenue,37.3094482942066,-120.58623228860723
13379,27Th Street and G Street,37.30862614122672,-120.47008762032812
13380,27Th Street and 27Th Street,37.30862614122672,-120.47008762032812
13381,Pleasant Valley Drive and Happy Valley Avenue,37.3294782649473,-120.59708713913786
13382,Pleasant Valley Drive and Happy Valley Court,37.3294782649473,-120.59708713913786
13383,99 and 99,37.41318065043819,-120.75589713861034
13384,99 and 99,37.40849273633634,-120.75305362267109
13385,99 and Collier Road,37.40849273633634,-120.75305362267109
13386,99 and Bloss Avenue,37.40849273633634,-120.75305362267109
13387,Sands Road and Sands Road,37.42302543491509,-120.76349627714652
13388,Sands Road and Second Avenue,37.422821628457726,-120.76523788314893
13389,23Rd Street and Q Street,37.31020851114466,-120.48745453688801
13390,23Rd Street and 23Rd Street,37.31020851114466,-120.48745453688801
13391,Nonpareil Drive and Davey Avenue,37.36977632842701,-120.62434731263208
13392,Tiffany Court and Tiffany Lane,37.41369366551762,-120.85269737461246
13393,Tiffany Court and Cameo Way,37.41369366551762,-120.85269737461246
13394,Vermont Avenue and Watt Drive,37.06611547952457,-120.86467268824218
13395,Vermont Avenue and Pine Street,37.06474494315686,-120.86468638377806
13396,Vermont Avenue and Vermont Avenue,37.06474494315686,-120.86468638377806
13397,Stonewood Drive and Luigi Avenue,37.07220275878467,-120.84162097441502
